uniqueID;Spec;Plotname;DBH;CBH1;CBH2;CD1;CD2;meanCD;State;SpecGroup;Height;realX;realY;realZ
BR01_297;CarBet;BR01;22,6;1,1;1,1;6,9;5,3;6,1;alive;Broad-leaved;17,82488115;476782,0194;5429020,692;271,37
BR01_298;PseMen;BR01;52;2,5;28,5;6,6;6,4;6,5;alive;Coniferous;36,654;476783,298;5429018,083;272,184235
BR01_299;PseMen;BR01;56,9;6,8;19;6,3;7,5;6,9;alive;Coniferous;34,781;476779,012;5429018,703;270,767944
BR01_3;PinSyl;BR01;53;15;15;6,69;6,14;6,415;alive;Coniferous;30,63360866;476720,139;5429027,981;256,81
BR01_30;PicAbi;BR01;22,9;0,5;4;3,9;3,5;3,7;alive;Coniferous;19,59922094;476744,4064;5429048,302;259,2
BR01_300;FagSyl;BR01;19,7;0,2;0,2;6,7;7,2;6,95;alive;Broad-leaved;19,39411582;476774,0578;5429016,943;268,89
BR01_301;FagSyl;BR01;6,3;1;1;5,8;6,2;6;alive;Broad-leaved;5,7;476786,6643;5429032,046;270,96
BR01_302;FagSyl;BR01;38,5;1,7;1,7;7,8;11,2;9,5;alive;Broad-leaved;29,039;476789,0098;5429032,279;271,624573
BR01_303;FagSyl;BR01;7,5;0,6;0,6;5,7;5,7;5,7;alive;Broad-leaved;6,9;476785,4966;5429036,943;269,96
BR01_304;PruAvi;BR01;16;1,7;4,7;6,7;5,3;6;alive;Broad-leaved;15,359;476793,2215;5429039,486;271,384064
BR01_305;FraExc;BR01;5,9;4,2;4,2;2,7;2,9;2,8;alive;Broad-leaved;7,701325355;476792,4517;5429036,083;271,87
BR01_306;AcePse;BR01;5,8;3,3;3,3;4,1;4,1;4,1;alive;Broad-leaved;9;476794,469;5429033,967;272,86
BR01_307;FagSyl;BR01;18,8;1,3;1,3;8,9;9,3;9,1;alive;Broad-leaved;18,83493138;476802,8564;5429030,231;275,08
BR01_308;PinSyl;BR01;51,9;4,7;20,8;5,1;6,8;5,95;alive;Coniferous;32,73;476804,9818;5429032,214;275,274597
BR01_309;CarBet;BR01;5,8;1,1;1,1;3,7;3,7;3,7;alive;Broad-leaved;7,7;476795,2884;5429032,947;273,25
BR01_31;PicAbi;BR01;19;1;9,9;2,7;2,5;2,6;alive;Coniferous;18,078;476748,7328;5429052,401;259,571594
BR01_310;FagSyl;BR01;6,5;1,1;1,1;3,3;3,8;3,55;alive;Broad-leaved;8,2;476802,3271;5429035,682;274,39
BR01_311;FagSyl;BR01;14,7;0,3;0,3;6,9;9;7,95;alive;Broad-leaved;14,6;476807,4545;5429038,731;275,1085
BR01_312;FagSyl;BR01;38,3;0,2;0,2;6,8;8,1;7,45;alive;Broad-leaved;27,646;476807,2903;5429040,62;274,6465
BR01_313;FagSyl;BR01;11,5;1,1;1,1;5;8,2;6,6;alive;Broad-leaved;13,15114869;476800,2686;5429038,215;273,71
BR01_314;FagSyl;BR01;45,8;0,5;0,5;9,4;13,6;11,5;alive;Broad-leaved;30,076;476800,0383;5429044,245;272,311584
BR01_315;FagSyl;BR01;38,3;3,1;3,1;7,7;8,6;8,15;alive;Broad-leaved;29,819;476800,4548;5429038,989;273,558716
BR01_316;FagSyl;BR01;16,3;0,3;0,3;6,6;7,7;7,15;alive;Broad-leaved;17,13576807;476792,589;5429045,613;269,87
BR01_317;FagSyl;BR01;9,8;2;2;5,5;7,4;6,45;alive;Broad-leaved;11,47038048;476791,5487;5429049,013;269
BR01_318;FagSyl;BR01;40,1;1,3;1,3;9,4;8,1;8,75;alive;Broad-leaved;30,284;476795,0715;5429048,531;269,995331
BR01_319;FagSyl;BR01;6,1;0,5;0,5;3;4,1;3,55;alive;Broad-leaved;8,6;476819,8746;5429060,813;274,03
BR01_32;QuePet;BR01;11,1;7;7;3,2;4,3;3,75;alive;Broad-leaved;17,862;476746,5978;5429053,329;259,098145
BR01_320;CarBet;BR01;6,7;1,5;1,5;3,2;4,8;4;alive;Broad-leaved;4,6;476824,8147;5429057,443;275,48
BR01_321;FagSyl;BR01;10;0,2;0,2;5,7;4,7;5,2;alive;Broad-leaved;10,457;476825,6878;5429059,247;275,354462
BR01_322;FagSyl;BR01;42,5;1,1;1,1;9,8;10,3;10,05;alive;Broad-leaved;28,619;476824,9118;5429066,61;274,178101
BR01_323;FagSyl;BR01;5,5;0,4;1,4;4,2;5,3;4,75;alive;Broad-leaved;7,4;476825,5372;5429063,425;274,76
BR01_324;FagSyl;BR01;40,9;0,9;0,9;7,1;8,7;7,9;alive;Broad-leaved;24,393;476830,3288;5429067,184;275,186462
BR01_325;FagSyl;BR01;28,4;1,6;1,6;14,3;12,7;13,5;alive;Broad-leaved;15,177;476832,234;5429061,135;276,178955
BR01_326;FagSyl;BR01;6;2;5,7;4,2;3,9;4,05;alive;Broad-leaved;7,1;476829,4616;5429058,152;276,09
BR01_327;FagSyl;BR01;5,5;1,9;1,9;5,6;3,1;4,35;alive;Broad-leaved;7,4;476828,4617;5429056,591;276,19
BR01_328;FraExc;BR01;13,8;7,2;7,2;5,4;5,4;5,4;alive;Broad-leaved;15,56;476834,9153;5429053,033;277,497314
BR01_329;FagSyl;BR01;12,5;0,5;0,5;6,2;7,6;6,9;alive;Broad-leaved;10,282;476836,3233;5429052,353;277,651184
BR01_33;PicAbi;BR01;12,8;0,4;3,6;3,3;3,4;3,35;alive;Coniferous;11,96146197;476743,0185;5429050,925;258,74
BR01_330;FraExc;BR01;8,9;3,9;3,9;3,4;3,5;3,45;alive;Broad-leaved;8,5;476836,0816;5429052,149;277,83
BR01_333;PruAvi;BR01;18,4;3,7;3,7;6,6;7,9;7,25;alive;Broad-leaved;15,497;476837,606;5429056,952;277,353333
BR01_334;PruAvi;BR01;15,4;1,9;8,5;4,6;7,4;6;alive;Broad-leaved;13,176;476839,7555;5429059,477;277,533691
BR01_335;FagSyl;BR01;10,9;1,3;3,1;3,9;6,3;5,1;alive;Broad-leaved;12;476837,8301;5429058,585;277,21
BR01_336;FagSyl;BR01;7,3;0,6;0,6;6,8;6,5;6,65;alive;Broad-leaved;8,722520257;476838,449;5429059,233;277,34
BR01_337;FraExc;BR01;8,9;1;1;2,8;4,8;3,8;alive;Broad-leaved;6,507;476840,7243;5429057,289;277,741211
BR01_338;PruAvi;BR01;17,9;1,2;6,5;7,9;7,9;7,9;alive;Broad-leaved;15,796;476838,6918;5429062,562;276,977386
BR01_339;FagSyl;BR01;5;0,1;0,1;4,1;5;4,55;alive;Broad-leaved;6,5;476833,7526;5429064,524;276,04
BR01_34;PicAbi;BR01;19,8;0,5;1,2;4,6;4,7;4,65;alive;Coniferous;17,53926471;476740,7562;5429050,034;258,33
BR01_340;FagSyl;BR01;24,3;1;1;8,7;10,5;9,6;alive;Broad-leaved;18,472;476842,1763;5429064,357;277,324066
BR01_341;FagSyl;BR01;44,6;8,2;8,2;12,2;10,4;11,3;alive;Broad-leaved;28,28;476831,7028;5429075,587;274,080292
BR01_342;FraExc;BR01;10;4,7;4,7;4,5;4,7;4,6;alive;Broad-leaved;12,87010039;476839,5539;5429057,139;277,6
BR01_343;FagSyl;BR01;51,7;7,1;7,1;10,2;9,7;9,95;alive;Broad-leaved;29,051;476813,5283;5429042,032;275,76675
BR01_344;FagSyl;BR01;5,6;0,2;0,2;5,7;5,1;5,4;alive;Broad-leaved;7,1;476810,3768;5429042,684;275,04
BR01_345;FagSyl;BR01;31;1,1;1,1;8,4;9,4;8,9;alive;Broad-leaved;21,899;476818,6148;5429040,663;276,74125
BR01_346;PicAbi;BR01;51,8;7;12,1;7,2;9,8;8,5;alive;Coniferous;33,132;476821,8035;5429045,393;276,353516
BR01_347;FagSyl;BR01;29,3;1,2;1,6;17;11,2;14,1;alive;Broad-leaved;18,136;476832,4975;5429039,642;278,46701
BR01_348;CarBet;BR01;12,9;1,5;1,5;8;7,7;7,85;alive;Broad-leaved;10,527;476829,5828;5429041,139;278,160126
BR01_349;FraExc;BR01;10,4;5;5;6,8;5,2;6;alive;Broad-leaved;13,766;476828,9748;5429046,153;277,492065
BR01_35;QuePet;BR01;14,2;7,7;7,7;4,1;4,9;4,5;alive;Broad-leaved;17,212;476743,5385;5429052,55;258,697876
BR01_351;SamNig;BR01;8,1;1,2;3,5;4,9;5,5;5,2;alive;Broad-leaved;4,9;476828,0855;5429048,889;276,98
BR01_353;FagSyl;BR01;13;0;0,3;6,1;9,1;7,6;alive;Broad-leaved;10,818;476830,4525;5429052,966;276,919159
BR01_354;CarBet;BR01;25;1,3;1,3;11,8;11,1;11,45;alive;Broad-leaved;15,199;476826,0716;5429048,435;276,894531
BR01_355;PruAvi;BR01;5,8;1,8;4,7;3,5;4,6;4,05;alive;Broad-leaved;6,651829448;476824,5207;5429054,115;275,82
BR01_356;SamNig;BR01;6,8;0,5;4,5;3,4;3;3,2;alive;Broad-leaved;8,1;476820,3867;5429054,747;275,18
BR01_357;SamNig;BR01;5,1;0,7;NA;4,9;3,6;4,25;alive;Broad-leaved;8;476821,7376;5429054,118;275,48
BR01_358;FagSyl;BR01;9,1;1,8;2,2;6,2;6,2;6,2;alive;Broad-leaved;11,121;476823,9223;5429057,463;275,353424
BR01_359;FagSyl;BR01;47,5;10,6;10,6;9,9;12,3;11,1;alive;Broad-leaved;29,891;476817,8833;5429059,893;273,895874
BR01_36;QuePet;BR01;16,4;8,1;8,1;5,1;3,9;4,5;alive;Broad-leaved;17,915;476744,1813;5429054,565;258,555084
BR01_360;FraExc;BR01;5;4,1;4,1;2,4;3,3;2,85;alive;Broad-leaved;6,773;476812,7785;5429062,494;271,844543
BR01_361;AceCam;BR01;17;1,2;1,2;7,9;7,5;7,7;alive;Broad-leaved;10,493;476808,7843;5429060,506;271,049988
BR01_362;FagSyl;BR01;41;14,4;14,4;12,3;12;12,15;alive;Broad-leaved;29,312;476806,3013;5429062,352;269,867828
BR01_363;CarBet;BR01;6,3;0,1;0,1;6,6;7,3;6,95;alive;Broad-leaved;4,662;476804,4878;5429065,547;268,747955
BR01_364;FagSyl;BR01;12,4;0,1;0,1;5,6;5,8;5,7;alive;Broad-leaved;8,691;476806,4875;5429058,019;270,82019
BR01_365;FagSyl;BR01;10,7;0,1;0,1;4,1;4,8;4,45;alive;Broad-leaved;8,446;476805,8053;5429056,811;270,809265
BR01_366;CarBet;BR01;17;1,4;1,4;6,9;10,7;8,8;alive;Broad-leaved;17,528;476801,092;5429062,935;268,330139
BR01_367;LarDec;BR01;39;20,7;20,7;5,3;6,6;5,95;alive;Coniferous;34,06;476800,4753;5429061,742;268,428253
BR01_368;FagSyl;BR01;18,9;0,2;0,2;7,4;8,7;8,05;alive;Broad-leaved;15,233;476799,6365;5429059,649;268,580597
BR01_369;CarBet;BR01;18,8;1,4;1,4;6,8;6,4;6,6;alive;Broad-leaved;17,557;476804,0075;5429069,164;267,919006
BR01_37;QuePet;BR01;7,3;5;5;2,7;1;1,85;alive;Broad-leaved;8,134866904;476738,4179;5429051,141;257,82
BR01_370;FagSyl;BR01;57,3;10,2;10,2;12,3;13;12,65;alive;Broad-leaved;31,463;476807,3333;5429070,325;268,680298
BR01_371;QuePet;BR01;38,8;1,8;1,8;9,2;9,9;9,55;alive;Broad-leaved;26,804;476819,3743;5429064,366;273,276093
BR01_372;FagSyl;BR01;28,4;0,8;0,8;7,3;6,3;6,8;alive;Broad-leaved;28,522;476814,506;5429067,264;271,4465
BR01_373;FagSyl;BR01;47,7;0,6;0,6;12,9;12,6;12,75;alive;Broad-leaved;30,352;476815,3796;5429070,869;270,854736
BR01_375;FagSyl;BR01;5,3;0,3;0,4;6,2;5;5,6;alive;Broad-leaved;6,323610679;476823,8446;5429074,442;272,42
BR01_376;FagSyl;BR01;20,9;0,2;0,2;7,7;6,9;7,3;alive;Broad-leaved;21,54;476822,6231;5429073,139;272,381195
BR01_377;FagSyl;BR01;39,2;1,7;1,7;8,3;7,7;8;alive;Broad-leaved;30,736;476825,518;5429078,143;272,060364
BR01_378;FagSyl;BR01;40,7;1,1;1,1;9,2;10,7;9,95;alive;Broad-leaved;30,459;476822,563;5429079,715;271,003082
BR01_379;FagSyl;BR01;46,8;14,9;14,9;8,1;10,2;9,15;alive;Broad-leaved;31,395;476817,6168;5429078,405;269,893829
BR01_38;PicAbi;BR01;14,2;0,8;0,8;3,5;3,4;3,45;alive;Coniferous;14,005;476739,8135;5429052,773;257,882507
BR01_380;FagSyl;BR01;23,1;0,1;0,1;6,9;5,9;6,4;alive;Broad-leaved;21,275;476813,5898;5429075,407;269,360382
BR01_381;FagSyl;BR01;49,9;1,8;1,8;14;11,2;12,6;alive;Broad-leaved;30,592;476813,2893;5429081,068;268,356445
BR01_383;QuePet;BR01;22;2,3;2,3;5,2;3,9;4,55;alive;Broad-leaved;20,75165569;476789,0159;5428988,729;277,06
BR01_384;CarBet;BR01;24,1;1,7;1,7;7,8;10,9;9,35;alive;Broad-leaved;22,111;476792,0163;5428984,928;277,790527
BR01_385;QuePet;BR01;40,3;NA;NA;8;5,4;6,7;alive;Broad-leaved;29,743;476798,6928;5428980,036;279,181366
BR01_386;QuePet;BR01;42;13,2;13,2;10,1;9,6;9,85;alive;Broad-leaved;28,761;476796,3995;5428986,372;278,301422
BR01_387;FagSyl;BR01;50,6;11,8;11,8;12,3;15,4;13,85;alive;Broad-leaved;30,47;476796,6303;5428989,367;278,016876
BR01_388;QuePet;BR01;36,9;18,5;18,5;5,9;7,3;6,6;alive;Broad-leaved;31,133;476799,7368;5428990,434;278,386078
BR01_389;QuePet;BR01;38,3;12;14,5;7,4;12,5;9,95;alive;Broad-leaved;28,497;476805,2743;5428991,493;279,310883
BR01_39;QuePet;BR01;15,4;4,2;4,2;5,6;4,3;4,95;alive;Broad-leaved;16,06;476739,9715;5429054,709;257,70517
BR01_390;FagSyl;BR01;47,5;6,9;6,9;12;10,6;11,3;alive;Broad-leaved;30,654;476801,903;5428997,667;278,205872
BR01_391;QuePet;BR01;30,8;7,2;7,2;4,2;4,9;4,55;alive;Broad-leaved;28,577;476796,0355;5428995,446;277,467987
BR01_392;FagSyl;BR01;37,2;0,4;0,4;11,2;7;9,1;alive;Broad-leaved;29,472;476795,0055;5428999,227;277,089539
BR01_393;CarBet;BR01;9,3;1,5;1,9;6,3;6,4;6,35;alive;Broad-leaved;6,6;476792,1531;5429001,677;275,98
BR01_394;CarBet;BR01;8,2;1,5;1,5;7,8;6,3;7,05;alive;Broad-leaved;4,4;476791,6628;5429001,784;275,85
BR01_395;FagSyl;BR01;5,8;0;0;5;5,2;5,1;alive;Broad-leaved;7,8;476789,251;5429001,575;275,45
BR01_396;CarBet;BR01;6,5;3;4,2;5,9;5,4;5,65;alive;Broad-leaved;6,856625673;476821,4682;5429058,559;274,75
BR01_397;CarBet;BR01;8,5;1,5;1,5;7,8;7,8;7,8;alive;Broad-leaved;8,79142432;476816,8635;5429056,41;274,12
BR01_398;CarBet;BR01;5,9;1,7;1,7;5,8;6,2;6;alive;Broad-leaved;6,245626724;476816,8161;5429056,759;274,04
BR01_399;CarBet;BR01;19,6;1,4;1,4;10,9;10,9;10,9;alive;Broad-leaved;12,571;476819,8653;5429049,14;275,933
BR01_4;FagSyl;BR01;37,4;2,7;2,7;10,76;12,55;11,655;alive;Broad-leaved;26,72474745;476724,1291;5429027,901;257,64
BR01_40;QuePet;BR01;10,7;6;8;3,8;3,9;3,85;alive;Broad-leaved;18,603;476742,0058;5429055,935;257,953308
BR01_400;CarBet;BR01;8,9;1;1;6,1;5,1;5,6;alive;Broad-leaved;9,156883585;476802,8105;5429027,859;275,3
BR01_401;CarBet;BR01;9,9;0;0;7,6;6,1;6,85;alive;Broad-leaved;10,03753379;476804,0503;5429027,391;275,47
BR01_402;CarBet;BR01;6,2;1,1;1,5;6,3;6;6,15;alive;Broad-leaved;6,552577108;476802,6188;5429024,388;275,66
BR01_403;FagSyl;BR01;9,6;1,7;1,7;4,9;6,2;5,55;alive;Broad-leaved;11,26257251;476803,1468;5429023,638;275,87
BR01_404;PruAvi;BR01;11,4;1,6;3,6;6,7;4,9;5,8;alive;Broad-leaved;12,18373025;476809,4134;5429025,077;277,02
BR01_405;FagSyl;BR01;11;1;1;7,8;8;7,9;alive;Broad-leaved;12,67256394;476812,3072;5429019,07;277,74
BR01_406;FagSyl;BR01;7,9;0,4;0,4;4,5;5,3;4,9;alive;Broad-leaved;9,410963485;476814,3471;5429020,23;277,86
BR01_407;CarBet;BR01;5,6;1;1,5;6,1;4,9;5,5;alive;Broad-leaved;5,936156723;476817,9562;5429020,764;278,2
BR01_409;CarBet;BR01;8,1;0,6;1,1;5,7;6,2;5,95;alive;Broad-leaved;8,418515302;476819,8425;5429024,421;278,11
BR01_41;PicAbi;BR01;15,4;1,1;2,5;4,1;3,4;3,75;alive;Coniferous;16,875;476739,7845;5429055,548;257,598999
BR01_411;FagSyl;BR01;10,3;1,6;1,6;6,3;6,4;6,35;alive;Broad-leaved;11,98056829;476815,8675;5429030,299;277,09
BR01_412;FagSyl;BR01;37,1;1,3;1,3;11,6;14,2;12,9;alive;Broad-leaved;21,865;476813,3118;5429025,147;277,320221
BR01_413;CarBet;BR01;8;0,9;0,9;7,3;5,1;6,2;alive;Broad-leaved;8,324139552;476821,0571;5429030,174;277,79
BR01_414;FagSyl;BR01;7,5;1,7;3;5,4;3,8;4,6;alive;Broad-leaved;8,953900626;476823,6453;5429029,473;278,11
BR01_415;CarBet;BR01;26,1;0,8;0,8;14,3;9,4;11,85;alive;Broad-leaved;19,20169921;476826,4033;5429032,415;278,35
BR01_417;FagSyl;BR01;21,8;0,6;0,6;8;7,2;7,6;alive;Broad-leaved;20,60353321;476819,744;5429034,175;277,17
BR01_418;FagSyl;BR01;12;0,2;0,2;5,2;5,9;5,55;alive;Broad-leaved;13,61689513;476815,2784;5429035,252;276,63
BR01_419;FagSyl;BR01;7,5;1,9;1,9;4,9;5,3;5,1;alive;Broad-leaved;8,953900626;476812,3219;5429034,516;276,18
BR01_42;QuePet;BR01;22,5;4,4;9,8;9,9;6,2;8,05;alive;Broad-leaved;17,879;476737,547;5429054,367;257,279938
BR01_420;FagSyl;BR01;10;1;1;8,7;5,5;7,1;alive;Broad-leaved;11,67605411;476808,6092;5429039,057;275,1
BR01_421;FagSyl;BR01;38,1;4,5;4,5;8,7;7,1;7,9;alive;Broad-leaved;29,403;476810,2695;5429039,47;275,52475
BR01_422;FagSyl;BR01;7;4,5;5,6;4,6;5,1;4,85;alive;Broad-leaved;8,372053374;476806,1619;5429033,788;275,14
BR01_423;FagSyl;BR01;12,5;0,7;0,7;7,3;7,6;7,45;alive;Broad-leaved;14,07006327;476806,9888;5429032,59;275,5
BR01_426;CarBet;BR01;6;1,2;1,2;5;5,6;5,3;alive;Broad-leaved;6,348243838;476808,9005;5429031,908;275,94
BR01_428;FagSyl;BR01;6,5;0,7;0,7;5,7;4,8;5,25;alive;Broad-leaved;7,77950957;476818,4066;5429022,961;277,99
BR01_429;PseMen;BR01;56,9;17,9;17,9;6,8;8,5;7,65;alive;Coniferous;38,063;476794,9685;5429006,248;276,298615
BR01_43;PicAbi;BR01;7,7;1,5;6,7;1,8;2,4;2,1;alive;Coniferous;10,929;476736,6298;5429058,362;256,668884
BR01_430;CarBet;BR01;4,3;0,2;2,5;3,7;3,5;3,6;alive;Broad-leaved;4,579231485;476796,9004;5429011,208;276,1
BR01_431;CarBet;BR01;7,6;1;1;6,3;7,2;6,75;alive;Broad-leaved;7,942133292;476797,5804;5429012,565;275,93
BR01_432;AcePse;BR01;8,2;4,2;4,2;5,4;6,7;6,05;alive;Broad-leaved;10,3967048;476798,2237;5429011,53;276,25
BR01_433;PruAvi;BR01;10,5;2,2;3,2;6,5;5,9;6,2;alive;Broad-leaved;11,40486737;476797,7909;5429010,233;276,42
BR01_434;FagSyl;BR01;5,5;0,2;0,3;3,2;4,1;3,65;alive;Broad-leaved;6,56868808;476795,72;5429004,843;276,51
BR01_435;FagSyl;BR01;52;1,4;1,4;13,1;10,4;11,75;alive;Broad-leaved;31,881;476806,3643;5429003,506;278,395874
BR01_436;PseMen;BR01;86,7;13,4;21,5;12,3;11,7;12;alive;Coniferous;46,385;476808,6475;5429004,644;278,7034
BR01_437;FagSyl;BR01;28,4;1,1;1,6;10,6;10,1;10,35;alive;Broad-leaved;23,69967184;476810,1494;5429005,112;278,77
BR01_438;PseMen;BR01;60,4;6,9;15,9;12,7;14,4;13,55;alive;Coniferous;36,356;476810,1788;5429007,379;278,5849
BR01_439;CarBet;BR01;5,9;1,1;2;4,8;4,1;4,45;alive;Broad-leaved;6,245626724;476805,2037;5429010,981;277,53
BR01_440;PseMen;BR01;62,2;8,5;19;11,3;7,9;9,6;alive;Coniferous;43,628;476805,87;5429012,32;277,550812
BR01_441;CarBet;BR01;6,8;1,2;1,2;6,4;5,9;6,15;alive;Broad-leaved;7,157456952;476807,4073;5429011,673;277,73
BR01_442;CarBet;BR01;9,5;1,7;1,7;5,3;6,3;5,8;alive;Broad-leaved;9,690941274;476807,4311;5429013,244;277,64
BR01_443;CarBet;BR01;5,2;1,2;1,9;2,8;3,2;3;alive;Broad-leaved;5,520418712;476810,1893;5429011,451;277,93
BR01_444;CarBet;BR01;5,3;1,4;1,4;4,5;5,2;4,85;alive;Broad-leaved;5,624627205;476811,7968;5429012,05;278,24
BR01_445;CarBet;BR01;5,5;1,2;1,2;3,8;2,8;3,3;alive;Broad-leaved;5,83251718;476812,6028;5429011,436;278,41
BR01_446;CarBet;BR01;5,7;1,1;1,1;2,6;3,8;3,2;alive;Broad-leaved;6,039566684;476812,2158;5429011,108;278,38
BR01_447;CarBet;BR01;6,9;0,6;1,1;5,8;5,1;5,45;alive;Broad-leaved;7,25697297;476812,9708;5429012,608;278,32
BR01_448;PruAvi;BR01;7,3;1,2;1,9;6,4;5,5;5,95;alive;Broad-leaved;8,289721877;476813,8819;5429009,24;278,9
BR01_449;CarBet;BR01;5,5;1;1;5,8;5,8;5,8;alive;Broad-leaved;5,83251718;476814,9919;5429008,712;279,04
BR01_45;PicAbi;BR01;24,7;0,3;7;3,8;4;3,9;alive;Coniferous;18,679;476734,5485;5429057,537;256,442505
BR01_451;FraExc;BR01;7,5;1,5;1,5;3,5;5,1;4,3;alive;Broad-leaved;9,82178396;476810,1121;5429017,197;277,86
BR01_452;FagSyl;BR01;10,2;0,9;0,9;5,7;6,4;6,05;alive;Broad-leaved;11,87959568;476802,7511;5429019,024;276,27
BR01_453;PseMen;BR01;51,8;6;23,2;6,2;6,9;6,55;alive;Coniferous;36,201;476800,678;5429020,114;275,894958
BR01_454;FagSyl;BR01;19,2;1;1;11,3;8,7;10;alive;Broad-leaved;19,0866671;476798,3253;5429017,059;275,7
BR01_455;CarBet;BR01;5,2;1,7;1,7;4,4;6,4;5,4;alive;Broad-leaved;5,520418712;476798,3963;5429016,805;275,7
BR01_456;CarBet;BR01;6,4;1,9;1,9;4,6;5,8;5,2;alive;Broad-leaved;6,755619311;476801,1478;5429012,959;276,62
BR01_457;PseMen;BR01;52,2;11,7;18;7,4;8;7,7;alive;Coniferous;34,358;476801,0153;5429008,389;277,270844
BR01_458;FagSyl;BR01;42,2;10,9;10,9;8,11;10,95;9,53;alive;Broad-leaved;28,662;476790,5145;5429077,187;264,471008
BR01_459;FagSyl;BR01;43;15,8;15,8;9,32;12,75;11,035;alive;Broad-leaved;28,88;476790,9388;5429079,754;264,180634
BR01_460;FagSyl;BR01;7,2;1,3;1,3;5,53;5,85;5,69;alive;Broad-leaved;9,151;476791,7016;5429076,212;264,687927
BR01_461;LarDec;BR01;48,3;18,4;18,4;6,3;7,54;6,92;alive;Coniferous;34,359;476797,551;5429071,768;266,024536
BR01_462;CarBet;BR01;11,5;1;1;5,05;10,38;7,715;alive;Broad-leaved;14,673;476803,352;5429071,326;267,373932
BR01_463;FagSyl;BR01;19,2;1,4;1,4;10,04;8,03;9,035;alive;Broad-leaved;19,0866671;476802,0748;5429067,917;267,63
BR01_464;FagSyl;BR01;14,4;0,6;0,6;6,92;7,37;7,145;alive;Broad-leaved;13,188;476802,778;5429073,396;266,867126
BR01_465;FagSyl;BR01;46,9;11,3;11,3;12,46;8,59;10,525;alive;Broad-leaved;29,184;476796,012;5429076,666;265,198212
BR01_466;FagSyl;BR01;8,3;2,2;2,2;6;6,03;6,015;alive;Broad-leaved;9,860123169;476792,8916;5429077,643;264,66
BR01_467;FagSyl;BR01;6;0,8;0,8;6;6,03;6,015;alive;Broad-leaved;7,177726254;476792,9569;5429077,875;264,62
BR01_468;FagSyl;BR01;40,2;1,3;1,3;8,17;8,68;8,425;alive;Broad-leaved;31,416;476806,6158;5429082,436;266,299896
BR01_469;FagSyl;BR01;32,7;16,6;16,6;8,71;6,21;7,46;alive;Broad-leaved;29,836;476801,8758;5429080,191;265,710907
BR01_47;QuePet;BR01;10,7;6,3;8;2,9;2,4;2,65;alive;Broad-leaved;15,185;476734,46;5429059,584;256,300201
BR01_470;FagSyl;BR01;17,5;1,6;1,6;7,55;7,33;7,44;alive;Broad-leaved;15,677;476797,4155;5429080,279;264,96875
BR01_471;FagSyl;BR01;52,8;0,4;10,3;11,92;11,95;11,935;alive;Broad-leaved;33,102;476803,3298;5429088,145;265,119659
BR01_472;CarBet;BR01;29,4;2,7;2,7;12,1;10,32;11,21;alive;Broad-leaved;25,271;476793,924;5429084,332;264,01712
BR01_473;PruAvi;BR01;10;2,4;4;3,05;6,9;4,975;alive;Broad-leaved;10,95405502;476795,4532;5429092,385;263,08
BR01_474;FagSyl;BR01;53,4;8,2;8,2;10,23;9,94;10,085;alive;Broad-leaved;30,1859572;476748,3561;5429005,729;264,65
BR01_475;FagSyl;BR01;23,1;4,1;4,1;6,41;8,55;7,48;alive;Broad-leaved;21,29154533;476752,6442;5429005,818;265,19
BR01_476;FagSyl;BR01;44,8;12;12;9,21;8,65;8,93;alive;Broad-leaved;28,55059293;476755,0117;5429006,383;265,59
BR01_477;FagSyl;BR01;42,7;10,6;10,6;8,36;11,54;9,95;alive;Broad-leaved;28,07881757;476760,4384;5429006,362;266,3
BR01_478;FagSyl;BR01;41,2;17,2;17,2;8,52;5,82;7,17;alive;Broad-leaved;30,479;476753,588;5429013,394;264,589447
BR01_479;CarBet;BR01;5,6;0,5;0,5;2,88;3,59;3,235;alive;Broad-leaved;5,936156723;476760,833;5429001,707;267,34
BR01_48;PicAbi;BR01;19;1,4;5,7;3,2;4,2;3,7;alive;Coniferous;17,59;476731,9395;5429060,9;255,737503
BR01_480;QuePet;BR01;45,3;6,2;6,2;8,03;12,05;10,04;alive;Broad-leaved;29,91205304;476764,5276;5428998,27;268,48
BR01_481;FagSyl;BR01;6,6;0,5;0,5;5,68;4,58;5,13;alive;Broad-leaved;7,898810898;476764,9038;5429004,293;267,94
BR01_483;FagSyl;BR01;35,1;2,1;2,1;9,09;10,84;9,965;alive;Broad-leaved;28,767;476768,8455;5429004,721;269,003815
BR01_484;FagSyl;BR01;10,9;1;1;5,66;5,79;5,725;alive;Broad-leaved;12,5752862;476767,6591;5429011,2;267,78
BR01_485;AcePse;BR01;6;0,5;0,5;4,89;2,71;3,8;alive;Broad-leaved;7,925326341;476768,214;5429011,336;267,68
BR01_486;CarBet;BR01;5,1;0,9;0,9;3,72;4;3,86;alive;Broad-leaved;5,416064646;476769,3355;5429011,708;268,03
BR01_487;PruAvi;BR01;10;3,8;3,8;4,73;5,5;5,115;alive;Broad-leaved;10,95405502;476770,8457;5429011,493;268,57
BR01_488;CarBet;BR01;20,6;0,7;0,7;6,24;7,48;6,86;alive;Broad-leaved;16,9248478;476771,1218;5429015,506;268,15
BR01_489;PseMen;BR01;62;19,4;19,4;8,01;7,94;7,975;alive;Coniferous;38,828;476771,0618;5429016,626;268,007538
